Frame,Emotion,Time,NE_PROB,HA_PROB,SA_PROB,SU_PROB,FE_PROB,DI_PROB,AN_PROB
16,Neutral,3.680608034133911,0.9350306,0.020503238,0.0020708358,0.017970469,0.0014668173,0.01194297,0.011015145
17,Neutral,3.899962902069092,0.9349848,0.021161066,0.00203058,0.018035907,0.0014350301,0.011465422,0.010887201
18,Neutral,4.101372957229614,0.93611103,0.021734083,0.0019354918,0.018032413,0.0013545449,0.010422248,0.0104101645
19,Neutral,4.301202058792114,0.937507,0.022165397,0.0018872523,0.017246084,0.0012780027,0.009855807,0.01006049
20,Neutral,4.495604038238525,0.93972623,0.022386765,0.0018133564,0.016148789,0.0011910662,0.009169342,0.009564396
21,Neutral,4.707356929779053,0.9395722,0.024082953,0.0017134689,0.015853604,0.0011376763,0.008407263,0.009232825
22,Neutral,4.910924196243286,0.9407353,0.02646093,0.0015957222,0.015160089,0.000988366,0.007557031,0.0075026206
23,Neutral,5.121216058731079,0.94156396,0.029045224,0.0015428163,0.014195385,0.0008568946,0.006864747,0.00593089
24,Neutral,5.317740201950073,0.9334346,0.036898606,0.0014819278,0.015047015,0.00081866287,0.0067444625,0.00557473
25,Neutral,5.521464109420776,0.9248485,0.046219178,0.0013848768,0.01573467,0.0007652419,0.0061174645,0.004930051
26,Neutral,5.711945056915283,0.9158532,0.055698395,0.0013252491,0.016126866,0.00072314026,0.0059110164,0.00436229
27,Neutral,5.914113998413086,0.89591795,0.07275004,0.0012999767,0.018243914,0.000764405,0.0062417546,0.0047820713
28,Neutral,6.129270076751709,0.8906421,0.07816826,0.0012690311,0.018470291,0.0007375641,0.005980403,0.004732283
29,Neutral,6.340539932250977,0.88900304,0.07926405,0.0012999538,0.018933121,0.0007155977,0.0060080597,0.004776349
30,Neutral,6.556810140609741,0.89455366,0.07364649,0.0013584298,0.01898165,0.0007007938,0.0060273055,0.00473157
31,Neutral,6.748292922973633,0.9132253,0.057400156,0.0014176848,0.01723888,0.0006496821,0.0057811677,0.004287201
32,Neutral,6.94042706489563,0.9239796,0.045983866,0.0014580145,0.017658448,0.0006999574,0.0059074177,0.0043127835
33,Neutral,7.146786212921143,0.925201,0.04138856,0.0015293933,0.019507274,0.00081679417,0.0064395145,0.0051173694
34,Neutral,7.352777004241943,0.92740273,0.03713152,0.0016229327,0.020231243,0.00091776886,0.0069790347,0.0057148184
35,Neutral,7.550980806350708,0.9287819,0.034065697,0.001704645,0.020555906,0.0010206419,0.0076686796,0.006202473
36,Neutral,7.762789011001587,0.9312451,0.030655231,0.0017869982,0.02048957,0.0011398705,0.008134816,0.0065484256
37,Neutral,7.970016002655029,0.9328223,0.028751792,0.0016759259,0.02048969,0.00124237,0.008707489,0.0063104546
38,Neutral,8.179821014404297,0.93006617,0.030480428,0.0016088326,0.020460105,0.0012921921,0.009220101,0.0068721627
39,Neutral,8.383448123931885,0.9248538,0.033521533,0.0016033193,0.021140164,0.0013650091,0.0096394485,0.007876757
40,Neutral,8.599427938461304,0.91946393,0.036353584,0.0016245219,0.021810895,0.0014455096,0.010236092,0.00906538
41,Neutral,8.81069302558899,0.9175232,0.036240697,0.0016201517,0.022035738,0.0015756873,0.01072574,0.0102786925
42,Neutral,9.014336109161377,0.9322007,0.030707618,0.0015441298,0.01862704,0.0012987404,0.008062029,0.0075598746
43,Neutral,9.206872940063477,0.9456705,0.024792768,0.0015361469,0.015091189,0.0010750089,0.0062250746,0.0056093833
44,Neutral,9.401726007461548,0.9419728,0.024819298,0.0016325146,0.01649666,0.0012519449,0.0066796984,0.0071470235
45,Neutral,9.598052978515625,0.93778837,0.024418626,0.0017812726,0.018094858,0.0015054535,0.007209027,0.0092024775
46,Neutral,9.793416023254395,0.9296337,0.02591467,0.001960098,0.019978764,0.0018349652,0.0084518595,0.012225864
47,Neutral,9.985088109970093,0.9264948,0.028116604,0.0019899732,0.020328172,0.0018884086,0.00805457,0.013127507
48,Neutral,10.178521871566772,0.92168224,0.031183437,0.0020615188,0.020717937,0.0019212757,0.008115249,0.014318494
49,Neutral,10.378151893615723,0.92315185,0.031593934,0.0020988407,0.01982036,0.0018167183,0.0072051566,0.014313082
50,Neutral,10.611988067626953,0.9258039,0.031191941,0.0021225202,0.018682446,0.0016915463,0.006171822,0.014335787
51,Neutral,10.81328797340393,0.92854756,0.029950835,0.0022630326,0.017559078,0.0015930125,0.0060076844,0.014078854
52,Neutral,11.014177083969116,0.937144,0.026295256,0.0023489485,0.015307897,0.0013908626,0.0052093994,0.012303666
53,Neutral,11.211570024490356,0.9450165,0.023192916,0.0023932059,0.013417968,0.0012062698,0.004544178,0.010228936
54,Neutral,11.408048868179321,0.9542068,0.019522952,0.0023686597,0.011727439,0.0009966007,0.0036861696,0.0074913516
55,Neutral,11.64500093460083,0.9606234,0.016644994,0.0024109888,0.010598563,0.00086503645,0.003077331,0.0057795346
56,Neutral,11.863821983337402,0.965968,0.01401187,0.002489034,0.0097667575,0.0007685139,0.0025561256,0.0044396613
57,Neutral,12.302282094955444,0.9684995,0.012397128,0.0027011288,0.00960891,0.0007485899,0.0023740618,0.0036706738
58,Neutral,12.491788148880005,0.9693907,0.011830534,0.0028549652,0.009908881,0.00073317654,0.002261955,0.0030198214
59,Neutral,12.71988296508789,0.9685929,0.011664355,0.0031815092,0.010520018,0.0007775039,0.0024932213,0.0027704902
60,Neutral,12.916425943374634,0.96778315,0.011509611,0.0034621637,0.011225773,0.0008294395,0.0026757391,0.0025141567
61,Neutral,13.119896173477173,0.9668111,0.011518937,0.0036611329,0.012030402,0.00088769034,0.0028057857,0.0022848565
62,Neutral,13.320077180862427,0.9650695,0.011706096,0.0039474126,0.01302286,0.0009652595,0.0030982206,0.0021907126
63,Neutral,13.526289939880371,0.9642326,0.011651759,0.004051261,0.013586004,0.00102595,0.0032377944,0.0022145202
64,Neutral,13.741826057434082,0.96457934,0.01171494,0.004040138,0.013234752,0.0009665024,0.0033091803,0.002155041
65,Neutral,13.948233127593994,0.9649526,0.012064518,0.0039595873,0.0127871465,0.0008889385,0.0033192332,0.0020279987
66,Neutral,14.160221099853516,0.96589035,0.012434389,0.0038346336,0.0117933415,0.000776747,0.0033730925,0.0018974614
67,Neutral,14.382410049438477,0.9670164,0.012253861,0.0035128163,0.011138254,0.000714266,0.0033876193,0.0019767424
68,Neutral,14.585296869277954,0.9664699,0.012249996,0.0035328506,0.011077482,0.000709393,0.0036713101,0.0022889345
69,Neutral,14.789750099182129,0.9651239,0.012414271,0.003766294,0.01113778,0.0007224935,0.004120022,0.0027150996
70,Neutral,15.007552146911621,0.9623677,0.012751866,0.004266233,0.011219004,0.00077669095,0.005038372,0.0035801507
71,Neutral,15.207717895507812,0.9565738,0.013799301,0.0051350654,0.011694919,0.00090566406,0.0069673466,0.0049238224
72,Neutral,15.403414011001587,0.9487608,0.015540056,0.00593928,0.0122534875,0.0010478019,0.009807581,0.0066510276
73,Neutral,15.621056079864502,0.93803966,0.017908651,0.0067987274,0.012884602,0.0012598379,0.013671003,0.0094375145
74,Neutral,15.82185697555542,0.92365086,0.020618262,0.007582399,0.01359833,0.0015599797,0.019091744,0.013898573
75,Neutral,16.025582790374756,0.9010951,0.023328701,0.008674362,0.01466564,0.0020569726,0.027401078,0.022778118
76,Neutral,16.244879007339478,0.8612815,0.02741797,0.0097938385,0.01713428,0.003030518,0.041902564,0.039439328
77,Neutral,16.44923710823059,0.85384446,0.027696593,0.010605551,0.018050224,0.003200358,0.043678522,0.04292423
78,Neutral,16.657932996749878,0.8801273,0.02427674,0.008913371,0.01692963,0.0027711343,0.03406343,0.032918245
79,Neutral,16.874680995941162,0.9042008,0.021139668,0.007236821,0.015552175,0.0022727821,0.025324212,0.024273552
80,Neutral,17.08815908432007,0.9261434,0.018682126,0.0057130973,0.014585113,0.0017367002,0.016974524,0.016164972
81,Neutral,17.36110281944275,0.94445676,0.015174459,0.004510562,0.013353014,0.001346854,0.010335571,0.010822612
82,Neutral,17.55208706855774,0.95399046,0.013351272,0.0038103992,0.012729731,0.0011053345,0.006635746,0.008377073
83,Neutral,17.75123691558838,0.9587502,0.012023849,0.0035526827,0.012623745,0.0010025462,0.0050104223,0.007036442
84,Neutral,17.949955940246582,0.9622371,0.010864132,0.0033295387,0.0126475105,0.0009338946,0.003761846,0.0062259166
85,Neutral,18.154160022735596,0.96411395,0.009772579,0.003462936,0.012648129,0.00091852614,0.003094728,0.0059891744
86,Neutral,18.37431788444519,0.9668901,0.008472733,0.0036994952,0.012102383,0.0008844713,0.0025747945,0.005375949
87,Neutral,18.590675115585327,0.9672074,0.008178389,0.0036185507,0.011859889,0.00092967745,0.002595355,0.0056107086
88,Neutral,18.805538177490234,0.96525085,0.008176406,0.003839638,0.0119250035,0.0010274766,0.0029723693,0.0068082935
89,Neutral,19.022563934326172,0.9635677,0.008138204,0.0040481295,0.011628348,0.0011175006,0.00343105,0.008069169
90,Neutral,19.227665901184082,0.9624835,0.008015507,0.004371836,0.011133721,0.0011671556,0.0039709373,0.008857381
91,Neutral,19.44364023208618,0.9613275,0.008400094,0.004745098,0.010586165,0.001137584,0.004550872,0.0092526125
92,Neutral,19.655297994613647,0.9588301,0.009164625,0.0054344297,0.010235385,0.0011128177,0.0055859913,0.009636648
93,Neutral,19.88315200805664,0.95560026,0.010472769,0.006067906,0.010131232,0.001044368,0.006817169,0.009866204
94,Neutral,20.09827208518982,0.95031184,0.012168706,0.0069732442,0.010192178,0.0010160864,0.008725234,0.010612687
95,Neutral,20.310622930526733,0.9429048,0.014612569,0.007839007,0.010469054,0.0010212542,0.011110874,0.01204231
96,Neutral,20.518873929977417,0.93320554,0.01751944,0.008898775,0.010833846,0.0010554489,0.014317955,0.014169078
97,Neutral,20.739954948425293,0.9213596,0.02027714,0.01021901,0.01120893,0.001123072,0.018552797,0.017259419
98,Neutral,20.9588840007782,0.9093277,0.022767812,0.011446336,0.011459,0.0011972104,0.023262464,0.020539455
99,Neutral,21.193150997161865,0.8948622,0.025562363,0.012762253,0.011651396,0.0012760945,0.029368872,0.024517018
100,Neutral,21.396987915039062,0.8797709,0.02782357,0.014235213,0.011900177,0.0013672308,0.03664224,0.028260643
101,Neutral,21.607582092285156,0.8630189,0.029599495,0.015506474,0.012317525,0.0014891725,0.045976944,0.03209159
102,Neutral,21.81570601463318,0.85611194,0.027932407,0.016446214,0.012328593,0.001582735,0.052318573,0.033279512
103,Neutral,22.02955389022827,0.86055434,0.025039833,0.01683893,0.011833057,0.0015891646,0.05315743,0.030987296
104,Neutral,22.244529008865356,0.8656961,0.022193696,0.01711687,0.011412893,0.0015869883,0.05310449,0.02888897
105,Neutral,22.470650911331177,0.86918277,0.020325925,0.017165218,0.011188555,0.0015901657,0.05259099,0.027956452
106,Neutral,22.676591873168945,0.87999916,0.01823159,0.016075034,0.010844198,0.0015166888,0.047183007,0.026150173
107,Neutral,22.884934902191162,0.89151615,0.015956825,0.014965311,0.010319133,0.001440544,0.041412167,0.024389738
108,Neutral,23.082983016967773,0.9023295,0.01395944,0.013950211,0.009720454,0.0013313009,0.035571918,0.023137104
109,Neutral,23.303269863128662,0.9112258,0.0121481875,0.013263277,0.0091853505,0.0012513406,0.030672582,0.022253498
110,Neutral,23.513466835021973,0.9186899,0.010941069,0.0122117335,0.008840221,0.0011898831,0.026111742,0.022015322
111,Neutral,23.729105949401855,0.9210351,0.010415744,0.011630146,0.009024638,0.0012192536,0.02300766,0.023667384
112,Neutral,23.948683977127075,0.9171564,0.011046254,0.0112210745,0.009487296,0.0012768396,0.022277184,0.027534863
113,Neutral,24.161484003067017,0.906904,0.012646061,0.0108519,0.010614957,0.0014628146,0.023589706,0.03393055
114,Neutral,24.384284019470215,0.8907256,0.014899237,0.010418008,0.012306539,0.0017873875,0.025295608,0.044567548
115,Neutral,24.599854946136475,0.86612666,0.01831188,0.010485836,0.015152343,0.0023147105,0.028331779,0.05927699
116,Neutral,24.81730318069458,0.8324107,0.021579694,0.0112588,0.018031796,0.002997367,0.034311835,0.07940987
117,Neutral,25.03583598136902,0.77467704,0.02602229,0.01279527,0.022241559,0.0041607283,0.045899212,0.11420387
118,Neutral,25.26837992668152,0.7106788,0.0306464,0.014398131,0.026164453,0.0055535734,0.0626003,0.14995833
119,Neutral,25.482759952545166,0.632074,0.03570024,0.016163172,0.030456059,0.0074418364,0.08703196,0.19113275
120,Neutral,25.69873595237732,0.5661819,0.040685136,0.019313052,0.035144106,0.00919269,0.11293856,0.21654451
121,Neutral,25.927364826202393,0.5584502,0.042136088,0.022262102,0.036732722,0.01000952,0.12434771,0.20606166
122,Neutral,26.13566493988037,0.54620695,0.042951357,0.025631657,0.037776954,0.010833465,0.14304456,0.19355498
123,Neutral,26.345782995224,0.5612364,0.041743815,0.03026279,0.036933098,0.010595423,0.16903494,0.15019353
124,Neutral,26.557169914245605,0.58464664,0.039324936,0.03532153,0.035036154,0.009675046,0.19102103,0.10497469
125,Neutral,26.765070915222168,0.6093496,0.035262007,0.038681887,0.031383205,0.008185288,0.20943932,0.067698665
126,Neutral,26.975261926651,0.5838156,0.03561207,0.03884112,0.032491736,0.008692988,0.24180654,0.05873992
127,Neutral,27.183134078979492,0.5898497,0.0338188,0.038035303,0.03326827,0.008649681,0.24828076,0.04809749
128,Neutral,27.39034605026245,0.59434646,0.032680795,0.037180774,0.035613835,0.009035672,0.24627519,0.044867314
129,Neutral,27.602378129959106,0.5975175,0.032307543,0.0371753,0.03776714,0.009350481,0.24328563,0.0425964
130,Neutral,27.81316590309143,0.570228,0.03374544,0.034020014,0.04108768,0.010755113,0.26641878,0.043745022
131,Neutral,28.06756091117859,0.5213244,0.038434625,0.03560605,0.043079853,0.012518938,0.29121047,0.05782565
132,Neutral,28.267525911331177,0.51897955,0.049275436,0.039823156,0.04667571,0.013358031,0.25821477,0.07367344
133,Neutral,28.47737193107605,0.5302675,0.062874615,0.042827312,0.05238969,0.013926084,0.20980932,0.08790542
134,Neutral,28.731642961502075,0.5332808,0.07673246,0.047630593,0.05616003,0.014619535,0.16922784,0.10234871
135,Neutral,28.9354350566864,0.53535,0.09466908,0.055523247,0.055681065,0.01462927,0.13326548,0.11088186
136,Neutral,29.14572286605835,0.555541,0.10696054,0.06385885,0.050185114,0.013821306,0.10216106,0.10747217
137,Neutral,29.369616985321045,0.58205175,0.119687885,0.069727406,0.046046454,0.011647714,0.074549556,0.09628919
138,Neutral,29.576871871948242,0.570668,0.1390484,0.08341217,0.050349087,0.011614296,0.06010106,0.08480697
139,Neutral,29.790798902511597,0.5554486,0.15846585,0.100289255,0.05484541,0.011493093,0.04789852,0.07155928
140,Neutral,30.005584955215454,0.5923998,0.1545124,0.10266898,0.05236879,0.009138772,0.035918236,0.052993055
141,Neutral,30.21639394760132,0.55681354,0.17167895,0.105952255,0.06050107,0.010297765,0.04116784,0.05358854
142,Neutral,30.421128034591675,0.5498978,0.18653494,0.095174715,0.06522113,0.009932063,0.040960036,0.052279446
143,Neutral,30.635200023651123,0.5251525,0.20679633,0.089760534,0.071647905,0.0098852115,0.043566752,0.053190865
144,Neutral,30.868226766586304,0.49005684,0.2340107,0.082614414,0.08172739,0.01020794,0.042815056,0.05856761
145,Neutral,31.07753086090088,0.4243439,0.27995136,0.07503569,0.099973746,0.0111992555,0.041762643,0.06773333
146,Neutral,31.283178091049194,0.3541152,0.3206616,0.06741164,0.121312544,0.012491844,0.035473287,0.08853382
147,Happiness,7.152557373046875e-07,0.29595312,0.34097952,0.058871575,0.13395286,0.014711691,0.039039154,0.11649208
148,Happiness,0.20888495445251465,0.2758032,0.33587644,0.05089579,0.13587935,0.016072141,0.04080494,0.14466818
149,Happiness,0.42368388175964355,0.24951547,0.306801,0.047105327,0.13917907,0.019207982,0.041076995,0.1971142
150,Happiness,0.6387777328491211,0.26461995,0.29843208,0.0470906,0.13300692,0.018113129,0.04409643,0.19464098
151,Neutral,1.1920928955078125e-06,0.33140382,0.26584682,0.050423734,0.11378348,0.0154075865,0.044364918,0.17876966
152,Neutral,0.21140217781066895,0.4053037,0.23103194,0.049409043,0.09216864,0.012923983,0.050250053,0.15891252
153,Neutral,0.4234480857849121,0.44033873,0.20110351,0.0472842,0.08295403,0.012380284,0.0621553,0.15378383
154,Neutral,0.638775110244751,0.46427658,0.17642327,0.043569494,0.07336544,0.01197105,0.0741784,0.15621574
155,Neutral,0.8590471744537354,0.46575597,0.14075512,0.0432566,0.06785399,0.014166941,0.11331939,0.15489203
156,Neutral,1.0742530822753906,0.5297833,0.12915556,0.04323336,0.06275739,0.012163362,0.10398499,0.11892195
157,Neutral,1.29964017868042,0.5445987,0.12974028,0.04271189,0.062337667,0.0105090635,0.11168215,0.09842034
158,Neutral,1.5092182159423828,0.5741145,0.14203525,0.032530885,0.057010554,0.00774277,0.110126585,0.07643941
159,Neutral,1.7236533164978027,0.5932442,0.15757151,0.024600634,0.052356884,0.0058777374,0.104554065,0.061794918
160,Neutral,1.9348931312561035,0.55145127,0.18672659,0.019197013,0.049458165,0.0059545236,0.10032412,0.086888336
161,Neutral,2.154219150543213,0.51153594,0.20935477,0.015512638,0.047161505,0.0060851923,0.082737155,0.12761281
162,Neutral,2.3714652061462402,0.5793292,0.20601788,0.012851293,0.041504446,0.004232799,0.050663542,0.105400845
163,Neutral,2.5940511226654053,0.68493485,0.17539074,0.010918309,0.0330119,0.0025299583,0.028590377,0.06462388
164,Neutral,2.8076510429382324,0.77986515,0.13365148,0.009136409,0.024449935,0.0014530141,0.015957419,0.0354866
165,Neutral,3.024388074874878,0.82934684,0.10511607,0.008202391,0.020201407,0.0010578478,0.010349449,0.025725918
166,Neutral,3.233694314956665,0.8439526,0.09226226,0.0075318944,0.019565113,0.0010199063,0.0094110975,0.026257021
167,Neutral,3.4459073543548584,0.84473526,0.08041741,0.007289521,0.022168232,0.0013498926,0.011199614,0.032840125
168,Neutral,3.6581711769104004,0.8487186,0.07179018,0.0073280064,0.025532966,0.0014978758,0.01176285,0.03336963
169,Neutral,3.8767940998077393,0.84300196,0.06630101,0.0075569307,0.030551387,0.0017813218,0.013383225,0.03742412
170,Neutral,4.1212379932403564,0.8613903,0.054113105,0.008203941,0.03018489,0.0016340889,0.014913767,0.029559927
171,Neutral,4.326874256134033,0.86077094,0.052463464,0.00877343,0.031827424,0.0016128861,0.018063959,0.026487773
172,Neutral,4.537894248962402,0.8356778,0.05607925,0.0084697595,0.03685742,0.002042352,0.022791613,0.03808199
173,Neutral,4.752854108810425,0.7790925,0.0705102,0.008696561,0.045245443,0.002933314,0.03362108,0.059901014
174,Neutral,4.96519923210144,0.7070222,0.08738932,0.008399379,0.052103855,0.004117991,0.047009148,0.09395809
175,Neutral,5.181944131851196,0.66659075,0.10637508,0.00716218,0.0535188,0.0044608884,0.047197156,0.1146952
176,Neutral,5.400355100631714,0.707469,0.12186865,0.005858119,0.05116413,0.0034243474,0.039677326,0.070538506
177,Neutral,5.847633123397827,0.7242478,0.14536482,0.0049622636,0.049015798,0.002525101,0.034544226,0.03933998
178,Neutral,6.050063133239746,0.715506,0.1777203,0.004219467,0.0482826,0.0018845741,0.02975047,0.02263672
179,Neutral,6.257315158843994,0.69279194,0.21750256,0.0035696493,0.04714242,0.0014318946,0.02425944,0.013302092
180,Neutral,6.5242180824279785,0.620066,0.2924934,0.0028506701,0.050839707,0.001288267,0.020145787,0.012316149
181,Neutral,6.737820148468018,0.5504588,0.36305177,0.0023717952,0.055611305,0.0012284486,0.017542306,0.0097355135
182,Neutral,6.973350286483765,0.5190813,0.4061626,0.0021985248,0.05360159,0.0009315565,0.012086803,0.005937673
183,Neutral,7.191233158111572,0.48929387,0.44070572,0.0022384292,0.053587902,0.0007869009,0.009341806,0.004045409
184,Happiness,1.1920928955078125e-06,0.46016958,0.47252417,0.0022616293,0.053953454,0.00070850336,0.007371103,0.0030115515
185,Happiness,0.21746492385864258,0.45505908,0.4774989,0.0022343858,0.054977216,0.0006964234,0.0066343043,0.002899778
186,Neutral,1.1920928955078125e-06,0.49884883,0.43205386,0.0023774812,0.05571558,0.0007646837,0.0070663807,0.00317314
187,Neutral,0.215378999710083,0.5538455,0.37504694,0.0024868818,0.056256715,0.00087353564,0.0076901605,0.0038001551
188,Neutral,0.4244370460510254,0.598686,0.32832065,0.0025550046,0.056371395,0.0009658593,0.008541345,0.0045597823
189,Neutral,0.6379091739654541,0.62579596,0.29627728,0.0026525552,0.058191165,0.0010920133,0.010187959,0.0058030365
190,Neutral,0.8524801731109619,0.6526138,0.26495504,0.0028401085,0.05807568,0.001237251,0.012739729,0.0075383857
191,Neutral,1.0634472370147705,0.66839653,0.24007796,0.0029960922,0.05890503,0.0014328201,0.01784404,0.010347427
192,Neutral,1.275197982788086,0.6999557,0.1980993,0.0029861613,0.05687664,0.0017348189,0.02420685,0.016140422
193,Neutral,1.4853250980377197,0.71127,0.17053553,0.003041137,0.055102248,0.0021671872,0.03419641,0.023687493
194,Neutral,1.7004191875457764,0.6994716,0.15329102,0.0033058282,0.053456582,0.0027752274,0.05078063,0.03691914
195,Neutral,1.9017329216003418,0.66509825,0.16114724,0.0034482898,0.057977658,0.003154234,0.0637049,0.04546951
196,Neutral,2.118638277053833,0.6189366,0.1679909,0.00336458,0.0670393,0.004041452,0.076636024,0.06199114
197,Neutral,2.3351502418518066,0.6094711,0.1635041,0.003278833,0.069730215,0.0043993015,0.07835091,0.07126564
198,Neutral,2.55245304107666,0.65692556,0.14212279,0.0031711645,0.0656978,0.004230577,0.06308011,0.06477212
199,Neutral,2.7779431343078613,0.7118675,0.11891065,0.003056585,0.059146214,0.003869965,0.04836834,0.054780707
200,Neutral,2.9936110973358154,0.738338,0.10482356,0.003075927,0.05647939,0.0037659972,0.0419459,0.05157128
201,Neutral,3.200571060180664,0.7571373,0.09436597,0.0031606727,0.054043826,0.003893853,0.0376521,0.04974635
202,Neutral,3.4104080200195312,0.7645469,0.09222239,0.0032827193,0.05523106,0.003990991,0.036186293,0.044539783
203,Neutral,3.6210598945617676,0.78813523,0.09024885,0.0032801593,0.051878948,0.0034137906,0.02867192,0.034370992
204,Neutral,3.830749034881592,0.7951173,0.09447451,0.0032367758,0.05277671,0.0030320517,0.024083463,0.027279245
205,Neutral,4.053837060928345,0.7774872,0.10885824,0.00338929,0.05680074,0.0029821743,0.023906635,0.026575787
206,Neutral,4.261669874191284,0.73320746,0.13588433,0.003560657,0.06712954,0.0032864104,0.027144574,0.029787146
207,Neutral,4.472805023193359,0.677177,0.16760875,0.00367028,0.08040915,0.003903317,0.031907197,0.0353242
208,Neutral,4.681186199188232,0.6218247,0.1958084,0.0037127873,0.09439255,0.004645359,0.036930397,0.042685837
209,Neutral,4.896067142486572,0.5696178,0.22349551,0.0036668754,0.10836344,0.005302117,0.040972207,0.04858202
210,Neutral,5.110246896743774,0.54384434,0.24366917,0.0035942022,0.115076594,0.0052974406,0.040252272,0.048266053
211,Neutral,5.33147406578064,0.57571983,0.24162035,0.0035325666,0.106703185,0.0042491094,0.031217039,0.036957897
212,Neutral,5.5505101680755615,0.63325083,0.21748962,0.003469865,0.08961465,0.0032754855,0.025721008,0.027178539
213,Neutral,5.762542247772217,0.68924797,0.1917471,0.0035044882,0.07322083,0.0024587098,0.020410541,0.019410465
214,Neutral,5.977283954620361,0.73117363,0.17165065,0.003592709,0.059769593,0.0019426428,0.016911646,0.014959144
215,Neutral,6.19598388671875,0.762933,0.15655006,0.003814692,0.049603444,0.0015591411,0.014001989,0.011537695
216,Neutral,6.405626058578491,0.7875546,0.13900319,0.0045416625,0.044401754,0.0014013445,0.012834155,0.010263311
217,Neutral,6.632448196411133,0.81439483,0.11997157,0.005354477,0.03786642,0.0012236746,0.012013052,0.009175998
218,Neutral,6.855710983276367,0.8392124,0.101298496,0.006147156,0.032551188,0.0011342762,0.01136315,0.008293238
219,Neutral,7.069485187530518,0.8622783,0.08380006,0.006945092,0.027506385,0.0010567665,0.010890981,0.007522395
220,Neutral,7.302194118499756,0.86384565,0.078735955,0.0076150615,0.02719246,0.00116953,0.012756039,0.008685339
221,Neutral,7.510596990585327,0.8705577,0.0698813,0.00860417,0.02601217,0.0012497146,0.0141547825,0.00954012
222,Neutral,7.731308221817017,0.8710369,0.06526359,0.009710508,0.02579577,0.0013712398,0.016234715,0.010587227
223,Neutral,7.954885959625244,0.8763971,0.058186587,0.010591452,0.025421426,0.0013772002,0.017616192,0.010410212
224,Neutral,8.202553033828735,0.8778636,0.053969223,0.011549053,0.025537992,0.001401599,0.0195369,0.010141643
225,Neutral,8.440802097320557,0.88641286,0.047357373,0.0110163465,0.02392969,0.0013423659,0.019970335,0.009970865
226,Neutral,8.651945114135742,0.8931542,0.045687553,0.009981859,0.022251716,0.001201417,0.018837111,0.008886096
227,Neutral,8.860989093780518,0.881087,0.051258154,0.010816949,0.023140663,0.0012338044,0.021887217,0.0105762705
228,Neutral,9.095345973968506,0.8695808,0.05382072,0.011907912,0.024069909,0.0013606208,0.0254539,0.013806044
229,Neutral,9.302860021591187,0.85674614,0.055462625,0.013297444,0.0249172,0.0015076912,0.02997096,0.018098015
230,Neutral,9.50796389579773,0.84123677,0.058631353,0.014142071,0.025565825,0.0016823716,0.035315815,0.023425734
231,Neutral,9.717955827713013,0.8239459,0.061602343,0.014394175,0.026995655,0.0019567332,0.039705746,0.031399436
232,Neutral,9.953195095062256,0.8049679,0.06402906,0.015265717,0.028475147,0.0023039863,0.043314356,0.041643772
233,Neutral,10.183994054794312,0.78644824,0.06481468,0.015640846,0.029210942,0.0026010796,0.04673285,0.054551434
234,Neutral,10.39988899230957,0.7729068,0.062916234,0.016149133,0.029410176,0.0028848215,0.04856594,0.06716693
235,Neutral,10.631049156188965,0.7734775,0.060454115,0.016664844,0.028818209,0.0029813105,0.04390275,0.073701255
