Frame,Emotion,Time,NE_PROB,HA_PROB,SA_PROB,SU_PROB,FE_PROB,DI_PROB,AN_PROB
63,Neutral,17.446757078170776,0.9337061,0.018712414,0.0049181716,0.025102554,0.0014098398,0.012446588,0.0037043232
64,Neutral,17.679012060165405,0.933742,0.01894509,0.004969503,0.02444698,0.0013167552,0.012893647,0.0036860558
65,Neutral,17.90552020072937,0.93431586,0.019455716,0.0048966203,0.023683155,0.0012000165,0.012950195,0.0034984972
66,Neutral,18.147242069244385,0.9372692,0.019736279,0.004684558,0.021139903,0.0010035972,0.01288312,0.0032832925
67,Neutral,18.39869523048401,0.9395313,0.019205904,0.004317557,0.019680383,0.0009242166,0.012989491,0.003351146
68,Neutral,18.63877511024475,0.93750644,0.018982256,0.004392104,0.019912465,0.00094012835,0.014551366,0.003715139
69,Neutral,18.8729031085968,0.9328309,0.019142967,0.004796273,0.021099808,0.000982755,0.01701411,0.0041330415
70,Neutral,19.110809087753296,0.9227798,0.019640666,0.0056060073,0.023310253,0.0011510225,0.022380196,0.0051321452
71,Neutral,19.339397192001343,0.905916,0.021325765,0.0070191035,0.026195915,0.0013863209,0.031654753,0.006502177
72,Neutral,19.586040019989014,0.8839561,0.023912374,0.008493718,0.02878936,0.0016433169,0.045227114,0.007978036
73,Neutral,19.815468072891235,0.8599893,0.026928267,0.00994155,0.030633662,0.0019844389,0.060638484,0.009884322
74,Neutral,20.037540197372437,0.83610207,0.029731644,0.011107785,0.031944424,0.0023961738,0.076462016,0.012255938
75,Neutral,20.28504228591919,0.8133748,0.031364128,0.012401851,0.032967042,0.003006961,0.09070856,0.016176645
76,Neutral,20.52179718017578,0.7884105,0.033290256,0.013447506,0.03686255,0.0041095894,0.10237051,0.021509064
77,Neutral,20.752084255218506,0.792135,0.033278532,0.014241252,0.03789723,0.0039660214,0.096371055,0.022110982
78,Neutral,20.997900009155273,0.841705,0.028927684,0.01133545,0.033103567,0.003196905,0.064609535,0.01712197
79,Neutral,21.242810249328613,0.8799179,0.024590742,0.00869961,0.029373894,0.002536863,0.042021543,0.012859459
80,Neutral,21.483516216278076,0.9067218,0.021647999,0.0065922895,0.02709234,0.0019160777,0.02684472,0.00918484
81,Neutral,21.735644102096558,0.92737174,0.017708838,0.0050554727,0.025578853,0.0015028487,0.01598808,0.00679412
82,Neutral,21.966511249542236,0.93548185,0.015833125,0.004244166,0.025779678,0.0013346089,0.011452983,0.0058735143
83,Neutral,22.19602608680725,0.9387979,0.014355896,0.0039036996,0.02675934,0.0012984037,0.009371716,0.0055129505
84,Neutral,22.45779514312744,0.9407406,0.013074654,0.0036040659,0.028058514,0.0013321693,0.0077745332,0.005415449
85,Neutral,22.69077706336975,0.9410422,0.011902554,0.0037143163,0.029449033,0.0013871519,0.0069555053,0.0055492423
86,Neutral,22.915346145629883,0.9432237,0.010554264,0.0039350283,0.029321015,0.001374379,0.0062633376,0.005328337
87,Neutral,23.14555525779724,0.9433376,0.010189615,0.0038522815,0.029372584,0.0014534955,0.006175556,0.005618871
88,Neutral,23.40401816368103,0.94230264,0.009906157,0.0040552155,0.028904285,0.0016262402,0.0066423435,0.0065630986
89,Neutral,23.627007007598877,0.9424797,0.009641778,0.004208501,0.027244505,0.0017464466,0.007142081,0.007536911
90,Neutral,23.85575819015503,0.94280696,0.0094185835,0.004428981,0.025236614,0.0018169066,0.008076361,0.008215552
91,Neutral,24.10164499282837,0.9426648,0.00984407,0.0046577724,0.023444263,0.0017181408,0.00910353,0.008567445
92,Neutral,24.322739362716675,0.93947774,0.010799842,0.0052307737,0.02252559,0.0016505982,0.011118283,0.009197255
93,Neutral,24.547844171524048,0.93475497,0.012301173,0.00577965,0.02227038,0.0015277838,0.013615016,0.009751077
94,Neutral,24.777750968933105,0.92764884,0.014124863,0.0065962356,0.022159152,0.0014594081,0.017041603,0.010969921
95,Neutral,25.01989197731018,0.9183183,0.01647518,0.0073852474,0.022551041,0.0014555714,0.02114737,0.012667294
96,Neutral,25.269438982009888,0.9070889,0.018997783,0.008402051,0.022820354,0.0014832234,0.026137501,0.015070183
97,Neutral,25.501448154449463,0.89416987,0.021214154,0.009709561,0.022871505,0.001537883,0.032162227,0.018334758
98,Neutral,25.73432230949402,0.8818784,0.0229108,0.0109252315,0.022363143,0.0016010023,0.03857302,0.021748526
99,Neutral,25.970064163208008,0.867598,0.024543365,0.012211178,0.021804057,0.0016859277,0.045826323,0.026331302
100,Neutral,26.2126042842865,0.8511598,0.026105542,0.013610896,0.021469431,0.0017618813,0.05491976,0.030972783
101,Neutral,26.44817304611206,0.8349451,0.027131686,0.014888728,0.021350715,0.0018269968,0.064063646,0.035793103
102,Neutral,26.692533016204834,0.82726544,0.02577458,0.015748616,0.020950424,0.0018665581,0.070580654,0.03781369
103,Neutral,26.930952310562134,0.8296686,0.023857994,0.016174436,0.02004634,0.0018111718,0.072317086,0.036124513
104,Neutral,27.17396116256714,0.83261687,0.021865824,0.016487507,0.019310933,0.0017599169,0.07398623,0.033972763
105,Neutral,27.40256404876709,0.8386239,0.02044555,0.016590899,0.018986244,0.0017099672,0.07141271,0.032230683
106,Neutral,27.63135004043579,0.8527165,0.018645318,0.015572767,0.018665124,0.0016272299,0.06363709,0.029135885
107,Neutral,27.86333727836609,0.86900216,0.016395519,0.0143647045,0.017800026,0.001546466,0.055200655,0.025690563
108,Neutral,28.110229015350342,0.8830236,0.014380589,0.013345763,0.016769417,0.0014389979,0.04796749,0.023074117
109,Neutral,28.3561532497406,0.8943898,0.012549877,0.012682943,0.015709264,0.001370694,0.04207601,0.021221492
110,Neutral,28.586050033569336,0.90354955,0.011304482,0.011733248,0.014954227,0.001341116,0.037425056,0.019692432
111,Neutral,28.812681913375854,0.90776193,0.010666121,0.011275278,0.015396098,0.0014510636,0.033764802,0.019684665
112,Neutral,29.04753613471985,0.9070748,0.010955406,0.010988446,0.016271038,0.0015783128,0.03234968,0.020782348
113,Neutral,29.279590129852295,0.8987208,0.0123847,0.010950472,0.018274145,0.001871703,0.03326865,0.024529546
114,Neutral,29.533634185791016,0.88619,0.014396175,0.010907123,0.02127544,0.0023983705,0.03399125,0.030841604
115,Neutral,29.766720056533813,0.862374,0.017750565,0.011702198,0.026684595,0.0032917045,0.0366304,0.04156655
116,Neutral,30.00353217124939,0.8380199,0.020688385,0.012903904,0.030812591,0.0040914374,0.039473206,0.05401056
117,Neutral,30.24425506591797,0.79818773,0.024428666,0.015180586,0.03721736,0.005354993,0.045465488,0.07416518
118,Neutral,30.487977266311646,0.7585062,0.028510708,0.017619334,0.043597803,0.0065096593,0.054501552,0.0907547
119,Neutral,30.721147298812866,0.7135197,0.033330303,0.020469999,0.050863855,0.00781603,0.06655316,0.1074469
120,Neutral,30.963797092437744,0.6591346,0.039176434,0.025279274,0.058405183,0.009059942,0.085462674,0.1234818
121,Neutral,31.191724061965942,0.6519765,0.041277427,0.028719878,0.057195548,0.00870053,0.09159305,0.12053705
122,Neutral,31.423235177993774,0.6399914,0.042981546,0.032754123,0.05303704,0.008161746,0.101629764,0.121444464
123,Neutral,31.649451971054077,0.64482737,0.043102447,0.03784612,0.046334572,0.0065142955,0.11761983,0.10375545
124,Neutral,31.874404191970825,0.64912623,0.04285215,0.04303946,0.03994149,0.0049437247,0.13875589,0.08134105
125,Neutral,32.10984420776367,0.65574276,0.04088999,0.045878865,0.031709846,0.0036197288,0.15942773,0.06273118
126,Neutral,32.34417915344238,0.64626807,0.042553,0.047799286,0.030464271,0.0033764201,0.16867691,0.060862046
127,Neutral,32.57857823371887,0.6711404,0.04082506,0.046263088,0.027695488,0.0029964957,0.1563318,0.054747645
128,Neutral,32.86247706413269,0.6908373,0.03949529,0.046467286,0.02750676,0.0029549773,0.13673322,0.05600523
129,Neutral,33.10003113746643,0.69480675,0.03917877,0.048232503,0.028449606,0.003093704,0.12708531,0.05915338
130,Neutral,33.359875202178955,0.6874415,0.041669704,0.047044203,0.03153159,0.0034366501,0.12455177,0.06432448
131,Neutral,33.60656118392944,0.6445993,0.046987437,0.05285604,0.035968903,0.004067682,0.13329718,0.08222347
132,Neutral,33.83653497695923,0.6027428,0.057985373,0.05995961,0.04455927,0.004906633,0.13255654,0.09728979
133,Neutral,34.080034017562866,0.5806783,0.07092979,0.06359081,0.055673562,0.0056641656,0.119598076,0.10386529
134,Neutral,34.30668902397156,0.5538067,0.083475076,0.0705984,0.06863477,0.0068352288,0.1070829,0.10956698
135,Neutral,34.53549909591675,0.52878696,0.09854349,0.08126608,0.08216673,0.0075950767,0.09952153,0.10212012
136,Neutral,34.790505170822144,0.52004296,0.10955632,0.09176838,0.09045309,0.008197418,0.09424918,0.085732706
137,Neutral,35.02472424507141,0.5075074,0.12186121,0.10029214,0.10086797,0.008541113,0.08866812,0.07226212
138,Neutral,35.26675724983215,0.4727674,0.14135821,0.11382304,0.11462182,0.008751069,0.08716331,0.06151514
139,Neutral,35.50082612037659,0.43836406,0.16310228,0.12724473,0.12868708,0.008609304,0.08371272,0.05027991
140,Neutral,35.7355272769928,0.45142263,0.1702452,0.12468608,0.12261796,0.0073421174,0.0823945,0.04129153
141,Neutral,35.97018527984619,0.43233973,0.18641286,0.12060004,0.1220619,0.0069586067,0.088716045,0.0429109
142,Neutral,36.20780420303345,0.42589626,0.20398298,0.10734098,0.12069405,0.0060638892,0.09235255,0.04366929
143,Neutral,36.42948293685913,0.4037155,0.22605546,0.09948731,0.120010555,0.0053331624,0.098097086,0.04730088
144,Neutral,36.65502619743347,0.37151334,0.25216433,0.0913298,0.1274125,0.005046152,0.09677768,0.055756107
145,Neutral,36.88999128341675,0.321844,0.28999695,0.08257846,0.15274927,0.005007256,0.08286578,0.064958274
146,Happiness,1.1920928955078125e-06,0.26830968,0.3107497,0.07535268,0.19208938,0.005184474,0.06425446,0.084059656
147,Happiness,0.2231907844543457,0.23666105,0.3165998,0.06653974,0.20301147,0.005233278,0.06343825,0.1085165
148,Happiness,0.4571511745452881,0.23427537,0.30040088,0.059447534,0.21018407,0.0053221053,0.058188863,0.1321812
149,Happiness,0.6919510364532471,0.22873472,0.26219025,0.05673664,0.2170961,0.005981065,0.052849937,0.17641133
150,Neutral,9.5367431640625e-07,0.25165015,0.24826935,0.057683684,0.21642877,0.0055898083,0.050601866,0.16977637
151,Neutral,0.22884202003479004,0.31212285,0.22117501,0.062343553,0.18863857,0.0052111614,0.051886965,0.15862188
152,Neutral,0.4654989242553711,0.37285492,0.19912776,0.06271499,0.15731762,0.0047536865,0.058064323,0.14516664
153,Neutral,0.6948630809783936,0.40121078,0.17873417,0.06256354,0.14133495,0.0048172665,0.06742764,0.14391164
154,Neutral,0.9283039569854736,0.41838345,0.16299078,0.06113847,0.12702185,0.0050493586,0.07710578,0.14831032
155,Neutral,1.1648640632629395,0.4376326,0.13177982,0.06590426,0.11790861,0.006352632,0.09613753,0.14428455
156,Neutral,1.3960859775543213,0.4928005,0.12010448,0.067972,0.10579892,0.006173939,0.09597509,0.11117507
157,Neutral,1.6321120262145996,0.5167895,0.12133381,0.067184374,0.09584829,0.005410698,0.10072232,0.09271105
158,Neutral,1.8676631450653076,0.5371918,0.13664323,0.053234126,0.08284519,0.004059843,0.10851539,0.077510506
159,Neutral,2.095078945159912,0.5490799,0.15482137,0.041834116,0.07454999,0.003196688,0.11121153,0.065306336
160,Neutral,2.331010103225708,0.5274287,0.17660311,0.034217343,0.0709518,0.003054707,0.10103497,0.08670946
161,Neutral,2.555248975753784,0.5139221,0.19139692,0.028142385,0.0704385,0.0029826413,0.078584716,0.114532776
162,Neutral,2.7833659648895264,0.57052445,0.18720438,0.02224153,0.062650934,0.0022970107,0.05630866,0.09877292
163,Neutral,3.041980028152466,0.66376746,0.16153365,0.017985148,0.049497712,0.0015235074,0.038031057,0.06766142
164,Neutral,3.2904839515686035,0.75544256,0.1263343,0.01420467,0.036112122,0.0009778907,0.02486553,0.042062882
165,Neutral,3.523416042327881,0.80306053,0.10275308,0.012003163,0.030203752,0.00079760206,0.017516527,0.033665337
166,Neutral,3.7661890983581543,0.81580603,0.09128836,0.010724129,0.03091056,0.0008773848,0.01572521,0.03466825
167,Neutral,4.009706020355225,0.81346095,0.07965583,0.010163269,0.03531661,0.0013756679,0.016542794,0.043484956
168,Neutral,4.2551350593566895,0.81218255,0.07205262,0.0100392485,0.042459324,0.0018773297,0.016282322,0.04510658
169,Neutral,4.498509168624878,0.79825556,0.06700263,0.01033552,0.0537106,0.0027613055,0.016864443,0.051069867
170,Neutral,4.755858898162842,0.81556046,0.056530107,0.010964135,0.053551637,0.0026770744,0.018508276,0.042208157
171,Neutral,5.0099029541015625,0.8129878,0.055313908,0.011418302,0.055257704,0.0027068919,0.0220612,0.040254228
172,Neutral,5.315385818481445,0.78795445,0.055490784,0.011498339,0.06288545,0.0035124249,0.025743477,0.052915126
173,Neutral,5.570084810256958,0.7402638,0.06446059,0.012155751,0.07688615,0.0048504784,0.030944597,0.07043862
174,Neutral,5.829697132110596,0.69601315,0.07387252,0.011785216,0.08674916,0.0064423317,0.03496171,0.09017597
175,Neutral,6.0656750202178955,0.68353075,0.08562498,0.009930532,0.08873346,0.0070086853,0.03326294,0.09190871
176,Neutral,6.319240093231201,0.7055214,0.105932124,0.007941208,0.08242102,0.005259551,0.033443093,0.05948165
177,Neutral,6.589519262313843,0.7067259,0.13867664,0.0066853194,0.07673702,0.0034883453,0.032583907,0.0351028
178,Neutral,6.864761829376221,0.6791024,0.18544295,0.005665902,0.074348286,0.0024354847,0.031849857,0.021155106
179,Neutral,7.11643123626709,0.6332376,0.24533977,0.0047891997,0.0719636,0.001760528,0.029723506,0.013185922
180,Neutral,7.361682891845703,0.55702895,0.3251514,0.0038159376,0.078179225,0.0015342258,0.023540242,0.01074998
181,Neutral,7.60232400894165,0.4780337,0.40468466,0.0031448642,0.08530188,0.0014820122,0.019241467,0.00811145
182,Happiness,0.0,0.42686084,0.465964,0.0028531232,0.08288301,0.0011105973,0.015152,0.005176489
183,Happiness,0.24271821975708008,0.386609,0.51043874,0.0028569654,0.08327542,0.0009027169,0.012351021,0.003566202
184,Happiness,0.4861323833465576,0.34882066,0.54842585,0.0028781546,0.08633877,0.0008022553,0.010040709,0.0026936356
185,Happiness,0.7273683547973633,0.33618885,0.5526896,0.0029361718,0.09575589,0.0008196646,0.009039984,0.0025697944
186,Happiness,0.9954602718353271,0.37632024,0.50394493,0.0032076554,0.10321229,0.00096141367,0.009586412,0.0027670607
187,Happiness,1.2505252361297607,0.42952174,0.44269958,0.0033497633,0.10870265,0.0012071804,0.011263803,0.0032552807
188,Neutral,1.1920928955078125e-06,0.47556457,0.38954902,0.0034346266,0.11313397,0.001417112,0.013110634,0.0037901932
189,Neutral,0.24005413055419922,0.5067845,0.3490266,0.0035286273,0.11864532,0.0016811494,0.015739638,0.004594236
190,Neutral,0.49507689476013184,0.5386682,0.31148383,0.0036913499,0.11904504,0.0019212998,0.019501656,0.005688572
191,Neutral,0.7779979705810547,0.56017107,0.2790957,0.0038058439,0.12166677,0.0022439163,0.0256677,0.0073490017
192,Neutral,1.0194261074066162,0.6031146,0.23007137,0.0036875461,0.11624186,0.0028784322,0.033441074,0.010565031
193,Neutral,1.280397891998291,0.63760024,0.19399472,0.0036247121,0.10600282,0.0033858428,0.040954933,0.014436718
194,Neutral,1.5337400436401367,0.6532299,0.16970158,0.0038162381,0.098863,0.0039879,0.049422156,0.02097916
195,Neutral,1.8160500526428223,0.62821287,0.17547062,0.0040698717,0.10759764,0.0043546334,0.054418594,0.025875708
196,Neutral,2.054932117462158,0.5873704,0.18012185,0.004233802,0.13521467,0.005604823,0.054430798,0.033023592
197,Neutral,2.3012518882751465,0.5805926,0.17287244,0.0043079574,0.15073201,0.006125657,0.04983774,0.035531677
198,Neutral,2.5466818809509277,0.6089558,0.14891526,0.004365091,0.1541652,0.0063858377,0.044069435,0.033143338
199,Neutral,2.788017988204956,0.6452166,0.12393282,0.004409465,0.15228431,0.006387513,0.038683467,0.029085815
200,Neutral,3.039332866668701,0.65682125,0.10662107,0.0046141096,0.162621,0.0066584633,0.03555405,0.027110083
201,Neutral,3.2775981426239014,0.6622829,0.09508856,0.004916536,0.17286251,0.0072104316,0.03210866,0.025530394
202,Neutral,3.559535026550293,0.6479606,0.09312653,0.0052732276,0.19160688,0.007761247,0.03152669,0.022744883
203,Neutral,3.845344066619873,0.65288043,0.098018534,0.005302765,0.18619484,0.0069899173,0.03150385,0.019109726
204,Neutral,4.073659896850586,0.63395166,0.108920164,0.0052754385,0.19937845,0.0063333465,0.029851476,0.016289534
205,Neutral,4.301927089691162,0.59128386,0.13070343,0.005404836,0.21616417,0.006377497,0.032702472,0.017363632
206,Neutral,4.787403106689453,0.50806236,0.15823162,0.0055155116,0.26574188,0.0071829194,0.035725147,0.019540522
207,Neutral,5.0013039112091064,0.41742072,0.18613905,0.0055402773,0.32189897,0.008703815,0.038516495,0.021780776
208,Surprise,0.0,0.34799245,0.21039347,0.005427167,0.36265317,0.010246691,0.039333954,0.023953171
209,Surprise,0.22864508628845215,0.29193294,0.23307252,0.005170582,0.39408615,0.011570432,0.03935947,0.024807943
210,Surprise,0.45914506912231445,0.2677976,0.25318357,0.004972009,0.39628613,0.012226132,0.04104038,0.024494046
211,Surprise,0.6938729286193848,0.28085434,0.26400948,0.004971944,0.37830436,0.010805075,0.040803194,0.02025159
212,Neutral,9.5367431640625e-07,0.3534881,0.25677386,0.0050091734,0.32063505,0.008221054,0.039629735,0.016243035
213,Neutral,0.2272341251373291,0.4380776,0.2411153,0.005031612,0.25903827,0.0059410427,0.03809936,0.012696769
214,Neutral,0.4517960548400879,0.51154983,0.22421056,0.0050703813,0.20541859,0.0046105897,0.038438514,0.010701632
215,Neutral,0.6780679225921631,0.56914437,0.20909184,0.005246202,0.16448377,0.0037036834,0.03947996,0.008850121
216,Neutral,0.9808719158172607,0.6110579,0.1858003,0.0060444614,0.14246662,0.003240388,0.043177824,0.0082125645
217,Neutral,1.2199180126190186,0.66100866,0.1583914,0.0068382914,0.11726415,0.0027553982,0.04574122,0.008000813
218,Neutral,1.447950839996338,0.7050811,0.13259262,0.007543783,0.09703584,0.0025403865,0.047503155,0.0077031567
219,Neutral,1.6726038455963135,0.74683017,0.10805658,0.008131379,0.07885814,0.0023680096,0.04838386,0.007371908
220,Neutral,1.8944239616394043,0.7524429,0.09701287,0.008704881,0.07624957,0.0027872054,0.054396287,0.008406363
221,Neutral,2.117588996887207,0.76107603,0.085673414,0.009633426,0.06932652,0.0031047545,0.061968066,0.0092178155
222,Neutral,2.340226173400879,0.7619014,0.07950806,0.0104961395,0.06359364,0.0034707082,0.07095043,0.010079653
223,Neutral,2.567970037460327,0.77411455,0.069655925,0.011392894,0.059176303,0.003532646,0.07260071,0.009526884
224,Neutral,2.798841953277588,0.77912235,0.063603655,0.012403024,0.055978194,0.0036441442,0.07627539,0.008973169
225,Neutral,3.028362989425659,0.7937881,0.054961156,0.011798539,0.052485555,0.0037698494,0.074686386,0.008510321
226,Neutral,3.256556987762451,0.8060189,0.053192526,0.010826694,0.048799094,0.003448949,0.07016482,0.00754903
227,Neutral,3.486384868621826,0.78280485,0.05907275,0.011709514,0.05095403,0.0035973235,0.08340829,0.008453312
228,Neutral,3.7184410095214844,0.76342666,0.06042136,0.012970629,0.052280474,0.00400465,0.09669005,0.0102061415
229,Neutral,3.9510440826416016,0.746685,0.060663,0.014550879,0.052694876,0.00433601,0.10861714,0.01245309
230,Neutral,4.176334857940674,0.73254335,0.06284147,0.015350908,0.050970156,0.0044227904,0.118754275,0.015117087
231,Neutral,4.424072027206421,0.7191685,0.06504068,0.015864972,0.05263678,0.0049123024,0.12300978,0.019366931
232,Neutral,4.6706249713897705,0.7092085,0.06670194,0.017123574,0.05398644,0.00535584,0.123118624,0.024504997
233,Neutral,4.90376091003418,0.7071682,0.06541191,0.017530644,0.053741075,0.005757137,0.1200916,0.030299267
234,Neutral,5.140172958374023,0.70905566,0.062942274,0.018303774,0.053331856,0.005920733,0.11532357,0.035122097
235,Neutral,5.38227105140686,0.72309524,0.060751136,0.019122416,0.052558493,0.0057508615,0.10055671,0.038165048
236,Neutral,5.616775989532471,0.76133066,0.055230107,0.017890925,0.048922207,0.0049715205,0.07731099,0.034343544
